"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"LT","EQ","10-Mar-2026","3,842.10","3,936.00","3,972.00","3,851.00","3,881.50","3,876.00","3,880.02","33,30,102","12,92,08,68,078.20","1,83,996","16,74,864","50.29"
"LT","EQ","09-Mar-2026","3,949.80","3,850.00","3,852.00","3,743.00","3,836.50","3,842.10","3,791.51","42,48,784","16,10,92,87,723.10","2,43,130","24,27,298","57.13"
"LT","EQ","06-Mar-2026","4,038.70","4,015.00","4,015.00","3,941.00","3,949.00","3,949.80","3,961.11","23,79,314","9,42,47,23,564.90","1,58,659","11,61,565","48.82"
"LT","EQ","05-Mar-2026","3,882.60","3,924.20","4,072.90","3,908.90","4,027.00","4,038.70","3,992.61","49,96,312","19,94,83,10,886.40","2,63,610","26,06,988","52.18"
"LT","EQ","04-Mar-2026","4,066.70","3,950.00","3,959.00","3,760.00","3,882.00","3,882.60","3,827.67","76,35,350","29,22,55,94,445.60","4,89,192","40,31,671","52.80"
"LT","EQ","02-Mar-2026","4,278.30","4,061.00","4,141.40","3,975.40","4,054.00","4,066.70","4,053.82","65,42,141","26,52,06,81,088.10","4,36,388","35,28,625","53.94"
"LT","EQ","27-Feb-2026","4,286.50","4,288.90","4,304.70","4,254.40","4,270.00","4,278.30","4,282.40","23,57,853","10,09,72,69,460.10","1,09,719","16,64,003","70.57"
"LT","EQ","26-Feb-2026","4,298.50","4,304.90","4,340.00","4,278.30","4,290.00","4,286.50","4,304.38","23,70,148","10,20,20,07,351.10","1,46,788","11,64,589","49.14"
"LT","EQ","25-Feb-2026","4,259.20","4,270.00","4,344.90","4,254.20","4,302.00","4,298.50","4,305.28","24,81,469","10,68,34,30,729.90","1,45,176","15,28,229","61.59"
"LT","EQ","24-Feb-2026","4,418.10","4,415.50","4,440.00","4,228.10","4,271.00","4,259.20","4,317.04","36,73,070","15,85,68,02,500.60","1,66,929","24,34,445","66.28"
"LT","EQ","23-Feb-2026","4,380.60","4,395.60","4,431.60","4,371.70","4,419.00","4,418.10","4,402.62","21,22,782","9,34,57,91,882.90","1,09,789","13,99,460","65.93"
"LT","EQ","20-Feb-2026","4,280.50","4,267.10","4,390.00","4,267.10","4,380.10","4,380.60","4,359.84","25,42,442","11,08,46,34,648.70","1,43,149","16,39,728","64.49"
"LT","EQ","19-Feb-2026","4,325.90","4,326.10","4,334.00","4,261.90","4,273.90","4,280.50","4,294.14","20,07,080","8,61,86,86,134.30","1,08,010","12,05,316","60.05"
"LT","EQ","18-Feb-2026","4,279.80","4,290.50","4,335.00","4,261.10","4,310.00","4,325.90","4,300.66","20,42,626","8,78,46,47,123.90","1,11,448","14,13,063","69.18"
"LT","EQ","17-Feb-2026","4,201.50","4,210.10","4,287.00","4,190.10","4,275.80","4,279.80","4,251.49","17,63,048","7,49,55,81,288.40","93,683","9,41,131","53.38"
"LT","EQ","16-Feb-2026","4,173.90","4,170.00","4,206.00","4,135.30","4,200.00","4,201.50","4,182.21","8,52,552","3,56,55,48,595.40","51,800","5,48,119","64.29"
